Día,Mes,Año,Hora,Clasificacion PM10,Clasificacion PM2.5,Clasificacion NO2
Tue,Jul,2022,12:00 - 13:00,PM10_MALA,PM2.5_MALA,NO2_BUENA
Tue,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,14:00 - 15:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,15:00 - 16:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,16:00 - 17:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,18:00 - 19:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Tue,Jul,2022,19:00 - 20:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Tue,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,7:00 - 8:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,8:00 - 9:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,9:00 - 10:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,10:00 - 11:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,12:00 - 13:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,13:00 - 14:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,15:00 - 16:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,18:00 - 19:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,19:00 - 20:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,0:00 - 1:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,5:00 - 6:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,8:00 - 9:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,9:00 - 10:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,10:00 - 11:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,11:00 - 12:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,12:00 - 13:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,14:00 - 15:00,PM10_MALA,PM2.5_MALA,NO2_BUENA
Thu,Jul,2022,15:00 - 16:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,17:00 - 18:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,18:00 - 19:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,19:00 - 20:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,22:00 - 23:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,23:00 - 0:00,PM10_REGULAR,PM2.5_BUENA,NO2_BUENA
Fri,Jul,2022,0:00 - 1:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Fri,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,7:00 - 8:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,8:00 - 9:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,9:00 - 10:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,10:00 - 11:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,12:00 - 13:00,PM10_MALA,PM2.5_MALA,NO2_BUENA
Fri,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,14:00 - 15:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,15:00 - 16:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,18:00 - 19:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,19:00 - 20:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Fri,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,0:00 - 1:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,8:00 - 9:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,9:00 - 10:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,10:00 - 11:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,11:00 - 12:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,12:00 - 13:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,14:00 - 15:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,16:00 - 17:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,17:00 - 18:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,18:00 - 19:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,19:00 - 20:00,PM10_REGULAR,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,0:00 - 1:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,8:00 - 9:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,9:00 - 10:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,10:00 - 11:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,11:00 - 12:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,12:00 - 13:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,13:00 - 14:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,15:00 - 16:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,18:00 - 19:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,19:00 - 20:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,0:00 - 1:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Mon,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,8:00 - 9:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,9:00 - 10:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Jul,2022,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Jul,2022,12:00 - 13:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Jul,2022,14:00 - 15:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Mon,Jul,2022,18:00 - 19:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Tue,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,8:00 - 9:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Tue,Jul,2022,9:00 - 10:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,10:00 - 11:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Tue,Jul,2022,11:00 - 12:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,12:00 - 13:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,13:00 - 14:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,14:00 - 15:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Tue,Jul,2022,15:00 - 16:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,18:00 - 19:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,19:00 - 20:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,20:00 - 21:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,0:00 - 1:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,8:00 - 9:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,9:00 - 10:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,10:00 - 11:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,12:00 - 13:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,14:00 - 15:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,15:00 - 16:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,18:00 - 19:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,19:00 - 20:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,0:00 - 1:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,8:00 - 9:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,9:00 - 10:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,10:00 - 11:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,12:00 - 13:00,PM10_REGULAR,PM2.5_MALA,NO2_BUENA
Thu,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,14:00 - 15:00,PM10_REGULAR,PM2.5_MALA,NO2_BUENA
Thu,Jul,2022,15:00 - 16:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,18:00 - 19:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Thu,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Thu,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,0:00 - 1:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Fri,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Fri,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,8:00 - 9:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,9:00 - 10:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,10:00 - 11:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,12:00 - 13:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,14:00 - 15:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,15:00 - 16:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,18:00 - 19:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,19:00 - 20:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Fri,Jul,2022,22:00 - 23:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,23:00 - 0:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,0:00 - 1:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,8:00 - 9:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,9:00 - 10:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,10:00 - 11:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,12:00 - 13:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,14:00 - 15:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,17:00 - 18:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,18:00 - 19:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,19:00 - 20:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sat,Jul,2022,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sat,Jul,2022,22:00 - 23:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,23:00 - 0:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,0:00 - 1:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,1:00 - 2:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,2:00 - 3:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,3:00 - 4:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,5:00 - 6:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,6:00 - 7:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,7:00 - 8:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,8:00 - 9:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,9:00 - 10:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,10:00 - 11:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,11:00 - 12:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,12:00 - 13:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Jul,2022,13:00 - 14:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,14:00 - 15:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,15:00 - 16:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,16:00 - 17:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,18:00 - 19:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Sun,Jul,2022,20:00 - 21:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
